file,Sij,gated,train_improvement_percent,improvement_percent,device_type,family,freq_min_GHz,freq_max_GHz,leaderboard
GRM31CR61A107MEA8_DC0V_25degC_series.s2p,S21,False,0.0762018677380529,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EB30J107ME16_DC0V_20degC_series.s2p,S21,False,0.1223469723620767,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC70G107ME15_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC70J107ME15_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC80E227ME05_DC0V_25degC_series.s2p,S21,False,1.3516757450940302,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC80E337ME05_DC0V_25degC_series.s2p,S21,False,1.1713191862677204,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC80G107KE20_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC80G107ME20_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC80G227ME05_DC0V_25degC_series.s2p,S21,False,1.3516757450940302,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC80J107ME20_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EC80J227ME01_DC0V_25degC_series.s2p,S21,False,0.358215582870423,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32ED70E227ME01_DC0V_25degC_series.s2p,S21,False,0.358215582870423,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32ED70G227ME01_DC0V_25degC_series.s2p,S21,False,0.358215582870423,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EE70G107ME19_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32EE70J107ME15_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32ER60E337ME05_DC0V_25degC_series.s2p,S21,False,1.1713191862677204,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32ER60G227ME05_DC0V_25degC_series.s2p,S21,False,1.3516757450940302,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32ER60G337ME05_DC0V_25degC_series.s2p,S21,False,1.1713191862677204,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32ER60J107ME20_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32ER60J227ME05_DC0V_25degC_series.s2p,S21,False,1.3516757450940302,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRM32ER61A107ME20_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRT32EC70G107ME13_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRT,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRT32EC70J107ME13_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRT,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
GRT32ER60J107ME13_DC0V_25degC_series.s2p,S21,False,0.1257555278189497,,passive,GRT,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
KCM55WC71E107MH13_DC0V_25degC_series.s2p,S21,True,2.1690173832795354,2.8994743337640543,passive,KCM,1e-07,3.0,results/batch_s21_delay_sparameters/leaderboard.csv
KCM55WR71E686MH01_DC0V_25degC_series.s2p,S21,True,4.044545391563579,4.457928483840806,passive,KCM,1e-07,6.0,results/batch_s21_delay_sparameters/leaderboard.csv
KRM55WC71E107MH13_DC0V_25degC_series.s2p,S21,True,2.1690173832795354,2.8994743337640543,passive,KRM,1e-07,3.0,results/batch_s21_delay_sparameters/leaderboard.csv
LQG15HH10NH02_series.s2p,S21,False,0.5792519852225495,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH10NJ02_series.s2p,S21,False,0.5792519852225495,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH12NG02_series.s2p,S21,False,0.359831274934613,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH12NH02_series.s2p,S21,False,0.359831274934613,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH12NJ02_series.s2p,S21,False,0.359831274934613,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH15NG02_series.s2p,S21,False,0.0587945158088123,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH15NH02_series.s2p,S21,False,0.0587945158088123,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH15NJ02_series.s2p,S21,False,0.0587945158088123,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH18NG02_series.s2p,S21,False,0.5533767114510212,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH18NH02_series.s2p,S21,False,0.5533767114510212,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH18NJ02_series.s2p,S21,False,0.5533767114510212,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N0B02_series.s2p,S21,False,0.8091603885904561,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N0C02_series.s2p,S21,False,0.8091603885904561,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N0S02_series.s2p,S21,False,0.8091603885904561,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N1B02_series.s2p,S21,False,0.1749781521438377,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N1C02_series.s2p,S21,False,0.1749781521438377,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N1S02_series.s2p,S21,False,0.1749781521438377,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N2B02_series.s2p,S21,False,0.6531288699109219,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N2C02_series.s2p,S21,False,0.6531288699109219,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N2S02_series.s2p,S21,False,0.6531288699109219,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N3B02_series.s2p,S21,False,0.814242976326864,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N3C02_series.s2p,S21,False,0.814242976326864,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQG15HH1N3S02_series.s2p,S21,False,0.814242976326864,,passive,LQG,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP03TN0N6BZ2_series.s2p,S21,False,0.5472429847953652,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN10NG02_series.s2p,S21,False,0.3103210966149795,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN12NG02_series.s2p,S21,False,0.3209385781776368,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN15NG02_series.s2p,S21,False,0.3402758109264683,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN18NG02_series.s2p,S21,False,0.3562920107344937,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N0B02_series.s2p,S21,False,0.2626213848610013,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N0W02_series.s2p,S21,False,0.2626213848610013,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N1B02_series.s2p,S21,False,0.2460142046656193,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N1W02_series.s2p,S21,False,0.2460142046656193,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N2B02_series.s2p,S21,False,0.2098620162542686,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N2W02_series.s2p,S21,False,0.2098620162542686,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N3B02_series.s2p,S21,False,0.1782853121589455,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N3W02_series.s2p,S21,False,0.1782853121589455,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N4W02_series.s2p,S21,False,0.1435404259169733,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N5B02_series.s2p,S21,False,0.1184719063661216,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N5W02_series.s2p,S21,False,0.1184719063661216,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N6B02_series.s2p,S21,False,0.1050926578826278,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N6W02_series.s2p,S21,False,0.1050926578826278,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N7W02_series.s2p,S21,False,0.1018527741470904,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N8B02_series.s2p,S21,False,0.085513103471529,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N8W02_series.s2p,S21,False,0.085513103471529,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN1N9W02_series.s2p,S21,False,0.0731501606707943,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN22NG02_series.s2p,S21,False,0.3731161485052541,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN27NG02_series.s2p,S21,False,0.3885325771409557,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N0B02_series.s2p,S21,False,0.1151094818141334,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N0W02_series.s2p,S21,False,0.1151094818141334,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N1W02_series.s2p,S21,False,0.1838173093151746,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N2B02_series.s2p,S21,False,0.2371326927251393,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N2W02_series.s2p,S21,False,0.2371326927251393,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N3W02_series.s2p,S21,False,0.2443005324702691,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N4B02_series.s2p,S21,False,0.2804743188745193,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N4W02_series.s2p,S21,False,0.2804743188745193,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N5W02_series.s2p,S21,False,0.3898515767346762,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N6W02_series.s2p,S21,False,0.298044472719595,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N7B02_series.s2p,S21,False,0.2869957765668708,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N7W02_series.s2p,S21,False,0.2869957765668708,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N8W02_series.s2p,S21,False,0.2947468191995201,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN2N9W02_series.s2p,S21,False,0.2951447052071507,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN33NG02_series.s2p,S21,False,0.4004273966610657,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N0B02_series.s2p,S21,False,0.2893718480700731,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N0W02_series.s2p,S21,False,0.2893718480700731,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N1W02_series.s2p,S21,False,0.2848104244564489,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N2W02_series.s2p,S21,False,0.3091325726693919,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N3B02_series.s2p,S21,False,0.3109363858019921,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N3W02_series.s2p,S21,False,0.3109363858019921,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N4W02_series.s2p,S21,False,0.3090689621448307,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N5W02_series.s2p,S21,False,0.3079182403909838,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N6B02_series.s2p,S21,False,0.3079607930625497,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N6W02_series.s2p,S21,False,0.3079607930625497,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N7W02_series.s2p,S21,False,0.3054303794936768,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N8W02_series.s2p,S21,False,0.3122833858716529,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N9B02_series.s2p,S21,False,0.2961048934738612,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN3N9W02_series.s2p,S21,False,0.2961048934738612,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN4N3B02_series.s2p,S21,False,0.3035312951173187,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN4N7B02_series.s2p,S21,False,0.3008507661464695,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN5N1B02_series.s2p,S21,False,0.2953388100609688,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN5N6B02_series.s2p,S21,False,0.2971213917602658,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN6N2B02_series.s2p,S21,False,0.294502621736445,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN6N8B02_series.s2p,S21,False,0.2950307233776441,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN7N5B02_series.s2p,S21,False,0.2979186312021675,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN8N2B02_series.s2p,S21,False,0.2983941744864072,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQP15MN9N1B02_series.s2p,S21,False,0.302656237375673,,passive,LQP,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQW04CA90NK00_series.s2p,S21,False,0.2905634238119335,,passive,LQW,0.01,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
LQW18AN4N2B8Z_series.s2p,S21,False,0.1426907614238088,,passive,LQW,0.05,20.0,results/batch_s21_delay_sparameters (3)/leaderboard.csv
