file,input,Sij,split,test_points,deg,ridge,n_cycles,gate,Z0,baseline_test_MSE,ufrf_test_MSE,improvement_percent,train_gain_used,used_ufrf,tau_est,phi0_est
RCEC71H106K3A2H03B_DC0V_25degC_series.s2p,RCEC71H106K3A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0432289505328294,2.0432289505328294,0.0,0.0013786236771959617,False,6.2835424273146395e-09,0.12604888857740823
RCEC71H106K3DBH03A_DC0V_25degC_series.s2p,RCEC71H106K3DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0432289505328294,2.0432289505328294,0.0,0.0013786236771959617,False,6.2835424273146395e-09,0.12604888857740823
RCEC71H106K3K1H03B_DC0V_25degC_series.s2p,RCEC71H106K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0463063301836977,2.0463063301836977,0.0,0.0013786783727615173,False,6.293267875804e-09,0.12604346711745198
RCEC71H106K3M1H03A_DC0V_25degC_series.s2p,RCEC71H106K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0463063301836977,2.0463063301836977,0.0,0.0013786783727615173,False,6.293267875804e-09,0.12604346711745198
RCEC71H226MWK1H03B_DC0V_25degC_series.s2p,RCEC71H226MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.1284470030827856,1.1284470030827856,0.0,0.0028499289029145646,False,4.002142006461155e-09,0.07924454953633353
RCEC71H226MWM1H03A_DC0V_25degC_series.s2p,RCEC71H226MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.1284470030827856,1.1284470030827856,0.0,0.0028499289029145646,False,4.002142006461155e-09,0.07924454953633353
RCEC71H475K2A2H03B_DC0V_25degC_series.s2p,RCEC71H475K2A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4279882985496415,2.4279882985496415,0.0,0.003596766484628578,False,8.721655142629207e-09,0.17548040820089547
RCEC71H475K2DBH03A_DC0V_25degC_series.s2p,RCEC71H475K2DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4279882985496415,2.4279882985496415,0.0,0.003596766484628578,False,8.721655142629207e-09,0.17548040820089547
RCEC71H475K2K1H03B_DC0V_25degC_series.s2p,RCEC71H475K2K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4271432056124693,2.4271432056124693,0.0,0.003596276997873258,False,8.733407333347717e-09,0.1754755214182412
RCEC71H475K2M1H03A_DC0V_25degC_series.s2p,RCEC71H475K2M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4271432056124693,2.4271432056124693,0.0,0.003596276997873258,False,8.733407333347717e-09,0.1754755214182412
RCEC72A475K3A3H03B_DC0V_25degC_series.s2p,RCEC72A475K3A3H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.423312554575948,2.423312554575948,0.0,0.0035064536316453294,False,8.693416495791738e-09,0.1748934858994666
RCEC72A475K3DNH03A_DC0V_25degC_series.s2p,RCEC72A475K3DNH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.423312554575948,2.423312554575948,0.0,0.0035064536316453294,False,8.693416495791738e-09,0.1748934858994666
RCEC72A475K3K1H03B_DC0V_25degC_series.s2p,RCEC72A475K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4225912564339303,2.4225912564339303,0.0,0.0035059970021851746,False,8.703183669506457e-09,0.1748888832559619
RCEC72A475K3M1H03A_DC0V_25degC_series.s2p,RCEC72A475K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4225912564339303,2.4225912564339303,0.0,0.0035059970021851746,False,8.703183669506457e-09,0.1748888832559619
RCEC72A475MWK1H03B_DC0V_25degC_series.s2p,RCEC72A475MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4230154565072657,2.4230154565072657,0.0,0.004077059186973907,False,8.895945755543016e-09,0.17884978056393055
RCEC72A475MWM1H03A_DC0V_25degC_series.s2p,RCEC72A475MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4230154565072657,2.4230154565072657,0.0,0.004077059186973907,False,8.895945755543016e-09,0.17884978056393055
RCER71E106K3A2H03B_DC0V_25degC_series.s2p,RCER71E106K3A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.026056090854538,2.026056090854538,0.0,0.001400852390804354,False,6.233302526998208e-09,0.12502906750187676
RCER71E106K3DBH03A_DC0V_25degC_series.s2p,RCER71E106K3DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.026056090854538,2.026056090854538,0.0,0.001400852390804354,False,6.233302526998208e-09,0.12502906750187676
RCER71E106K3K1H03B_DC0V_25degC_series.s2p,RCER71E106K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0292471730595603,2.0292471730595603,0.0,0.0014009105808717088,False,6.243027571431579e-09,0.12502364005067718
RCER71E106K3M1H03A_DC0V_25degC_series.s2p,RCER71E106K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0292471730595603,2.0292471730595603,0.0,0.0014009105808717088,False,6.243027571431579e-09,0.12502364005067718
RCER71E226MWK1H03B_DC0V_25degC_series.s2p,RCER71E226MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.1571541802948795,1.1571541802948795,0.0,0.0027912442311935804,False,4.08184142506272e-09,0.08126750986528453
RCER71E226MWM1H03A_DC0V_25degC_series.s2p,RCER71E226MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.1571541802948795,1.1571541802948795,0.0,0.0027912442311935804,False,4.08184142506272e-09,0.08126750986528453
RCER71E335K2M1H03A_DC0V_25degC_series.s2p,RCER71E335K2M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.357016161241295,2.357016161241295,0.0,0.006445137073476978,False,9.61000864387044e-09,0.19327193764103298
RCER71E475K2A2H03B_DC0V_25degC_series.s2p,RCER71E475K2A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4277137316988675,2.4277137316988675,0.0,0.0033833980049308124,False,8.660809107900588e-09,0.1742417097818912
RCER71E475K2DBH03A_DC0V_25degC_series.s2p,RCER71E475K2DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4277137316988675,2.4277137316988675,0.0,0.0033833980049308124,False,8.660809107900588e-09,0.1742417097818912
RCER71E475K2K1H03B_DC0V_25degC_series.s2p,RCER71E475K2K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4269091395715927,2.4269091395715927,0.0,0.0033829234443092243,False,8.672559941181011e-09,0.17423679402071107
RCER71E475K2M1H03A_DC0V_25degC_series.s2p,RCER71E475K2M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4269091395715927,2.4269091395715927,0.0,0.0033829234443092243,False,8.672559941181011e-09,0.17423679402071107
RCER71H106MWK1H03B_DC0V_25degC_series.s2p,RCER71H106MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.1059321203712495,2.1059321203712495,0.0,0.0012954242773654014,False,6.496248147419632e-09,0.13022473455331848
RCER71H106MWM1H03A_DC0V_25degC_series.s2p,RCER71H106MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.1059321203712495,2.1059321203712495,0.0,0.0012954242773654014,False,6.496248147419632e-09,0.13022473455331848
RCER71H335K3A2H03B_DC0V_25degC_series.s2p,RCER71H335K3A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.346399753781717,2.346399753781717,0.0,0.006655144039841556,False,9.67793175056179e-09,0.19479869629090799
RCER71H335K3DBH03A_DC0V_25degC_series.s2p,RCER71H335K3DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.346399753781717,2.346399753781717,0.0,0.006655144039841556,False,9.67793175056179e-09,0.19479869629090799
RCER71H335K3K1H03B_DC0V_25degC_series.s2p,RCER71H335K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3493106961436268,2.3493106961436268,0.0,0.006575486454324436,False,9.65562411451999e-09,0.19412054759973477
RCER71H335K3M1H03A_DC0V_25degC_series.s2p,RCER71H335K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3493106961436268,2.3493106961436268,0.0,0.006575486454324436,False,9.65562411451999e-09,0.19412054759973477
RCER71H475K3A2H03B_DC0V_25degC_series.s2p,RCER71H475K3A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4248001037360987,2.4248001037360987,0.0,0.003286486263808623,False,8.614635399362475e-09,0.17328745603605658
RCER71H475K3DBH03A_DC0V_25degC_series.s2p,RCER71H475K3DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4248001037360987,2.4248001037360987,0.0,0.003286486263808623,False,8.614635399362475e-09,0.17328745603605658
RCER71H475K3K1H03B_DC0V_25degC_series.s2p,RCER71H475K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4241320010529543,2.4241320010529543,0.0,0.0032860482217578185,False,8.624400175041233e-09,0.17328280845422744
RCER71H475K3M1H03A_DC0V_25degC_series.s2p,RCER71H475K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4241320010529543,2.4241320010529543,0.0,0.0032860482217578185,False,8.624400175041233e-09,0.17328280845422744
RDEC71E106K2K1H03B_DC0V_25degC_series.s2p,RDEC71E106K2K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0609271862306078,2.0609271862306078,0.0,0.001357353917284082,False,6.343433017942862e-09,0.1270241194420594
RDEC71E106K2M1H03A_DC0V_25degC_series.s2p,RDEC71E106K2M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0609271862306078,2.0609271862306078,0.0,0.001357353917284082,False,6.343433017942862e-09,0.1270241194420594
RDEC71E106K2P1H03B_DC0V_25degC_series.s2p,RDEC71E106K2P1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.059214572169315,2.059214572169315,0.0,0.0013573158946894733,False,6.337635280599718e-09,0.12702811324009314
RDEC71E106K2S1H03A_DC0V_25degC_series.s2p,RDEC71E106K2S1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.059214572169315,2.059214572169315,0.0,0.0013573158946894733,False,6.337635280599718e-09,0.12702811324009314
RDEC71E226K3K1H03B_DC0V_25degC_series.s2p,RDEC71E226K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.3699099738608014,1.3699099738608014,0.0,0.0024260274854770955,False,4.5680423138691415e-09,0.091149753640173
RDEC71E226K3M1H03A_DC0V_25degC_series.s2p,RDEC71E226K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.3699099738608014,1.3699099738608014,0.0,0.0024260274854770955,False,4.5680423138691415e-09,0.091149753640173
RDEC71E226K3P1H03B_DC0V_25degC_series.s2p,RDEC71E226K3P1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.3674595404762044,1.3674595404762044,0.0,0.0024259954332530235,False,4.564203481101902e-09,0.09115293462290211
RDEC71E226K3S1H03A_DC0V_25degC_series.s2p,RDEC71E226K3S1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.3674595404762044,1.3674595404762044,0.0,0.0024259954332530235,False,4.564203481101902e-09,0.09115293462290211
RDEC71E475K2K1H03B_DC0V_25degC_series.s2p,RDEC71E475K2K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4256614681802033,2.4256614681802033,0.0,0.0034083267419528058,False,8.667130850776232e-09,0.17412404644154394
RDEC71E475K2M1H03A_DC0V_25degC_series.s2p,RDEC71E475K2M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4256614681802033,2.4256614681802033,0.0,0.0034083267419528058,False,8.667130850776232e-09,0.17412404644154394
RDEC71E475K2P1H03B_DC0V_25degC_series.s2p,RDEC71E475K2P1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4261432611834226,2.4261432611834226,0.0,0.0034086570857309127,False,8.661303509893075e-09,0.17412746030220225
RDEC71E475K2S1H03A_DC0V_25degC_series.s2p,RDEC71E475K2S1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4261432611834226,2.4261432611834226,0.0,0.0034086570857309127,False,8.661303509893075e-09,0.17412746030220225
RDEC71E476MWK1H03B_DC0V_25degC_series.s2p,RDEC71E476MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,0.5775091497273449,0.5775091497273449,0.0,0.003322832135712754,False,2.7245339352698984e-09,0.053867062872940456
RDEC71E476MWM1H03A_DC0V_25degC_series.s2p,RDEC71E476MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,0.5775091497273449,0.5775091497273449,0.0,0.003322832135712754,False,2.7245339352698984e-09,0.053867062872940456
RDEC71H106K3K1H03B_DC0V_25degC_series.s2p,RDEC71H106K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0730761948837313,2.0730761948837313,0.0,0.0013425837235399854,False,6.382123844378316e-09,0.1278355799331636
RDEC71H106K3M1H03A_DC0V_25degC_series.s2p,RDEC71H106K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0730761948837313,2.0730761948837313,0.0,0.0013425837235399854,False,6.382123844378316e-09,0.1278355799331636
RDEC71H106K3P1H03B_DC0V_25degC_series.s2p,RDEC71H106K3P1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.072020069357335,2.072020069357335,0.0,0.0013425535097867103,False,6.378291352487573e-09,0.1278388941149529
RDEC71H106K3S1H03A_DC0V_25degC_series.s2p,RDEC71H106K3S1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.072020069357335,2.072020069357335,0.0,0.0013425535097867103,False,6.378291352487573e-09,0.1278388941149529
RDEC71H226MWK1H03B_DC0V_25degC_series.s2p,RDEC71H226MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.1284470030827856,1.1284470030827856,0.0,0.0028499289029145646,False,4.002142006461155e-09,0.07924454953633353
RDEC71H226MWM1H03A_DC0V_25degC_series.s2p,RDEC71H226MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.1284470030827856,1.1284470030827856,0.0,0.0028499289029145646,False,4.002142006461155e-09,0.07924454953633353
RDEC71H475K2K1H03B_DC0V_25degC_series.s2p,RDEC71H475K2K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.427628187811441,2.427628187811441,0.0,0.003395219717216002,False,8.673326742632769e-09,0.17425437374371147
RDEC71H475K2M1H03A_DC0V_25degC_series.s2p,RDEC71H475K2M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.427628187811441,2.427628187811441,0.0,0.003395219717216002,False,8.673326742632769e-09,0.17425437374371147
RDEC71H475K2P1H03B_DC0V_25degC_series.s2p,RDEC71H475K2P1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4281168243590114,2.4281168243590114,0.0,0.003395548964637767,False,8.667499403533072e-09,0.17425778577384743
RDEC71H475K2S1H03A_DC0V_25degC_series.s2p,RDEC71H475K2S1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4281168243590114,2.4281168243590114,0.0,0.003395548964637767,False,8.667499403533072e-09,0.17425778577384743
RDEC72A475K3K1H03B_DC0V_25degC_series.s2p,RDEC72A475K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.42258822244193,2.42258822244193,0.0,0.0035146463043589124,False,8.706147211475926e-09,0.174949167011901
RDEC72A475K3M1H03A_DC0V_25degC_series.s2p,RDEC72A475K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.42258822244193,2.42258822244193,0.0,0.0035146463043589124,False,8.706147211475926e-09,0.174949167011901
RDEC72A475K3P1H03B_DC0V_25degC_series.s2p,RDEC72A475K3P1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.42296539515988,2.42296539515988,0.0,0.0035149278510985447,False,8.702290120636398e-09,0.17495199866682076
RDEC72A475K3S1H03A_DC0V_25degC_series.s2p,RDEC72A475K3S1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.42296539515988,2.42296539515988,0.0,0.0035149278510985447,False,8.702290120636398e-09,0.17495199866682076
RDEC72A475MWK1H03B_DC0V_25degC_series.s2p,RDEC72A475MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4230154565072657,2.4230154565072657,0.0,0.004077059186973907,False,8.895945755543016e-09,0.17884978056393055
RDEC72A475MWM1H03A_DC0V_25degC_series.s2p,RDEC72A475MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4230154565072657,2.4230154565072657,0.0,0.004077059186973907,False,8.895945755543016e-09,0.17884978056393055
RDER71H335K3K1H03B_DC0V_25degC_series.s2p,RDER71H335K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3493107112362015,2.3493107112362015,0.0,0.0065754982543195185,False,9.655619893483382e-09,0.19412046244807596
RDER71H335K3M1H03A_DC0V_25degC_series.s2p,RDER71H335K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3493107112362015,2.3493107112362015,0.0,0.0065754982543195185,False,9.655619893483382e-09,0.19412046244807596
RDER71H335K3P1H03B_DC0V_25degC_series.s2p,RDER71H335K3P1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3564501617204434,2.3564501617204434,0.0,0.006455267073890996,False,9.61606363822625e-09,0.19343100417604617
RDER71H335K3S1H03A_DC0V_25degC_series.s2p,RDER71H335K3S1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3564501617204434,2.3564501617204434,0.0,0.006455267073890996,False,9.61606363822625e-09,0.19343100417604617
RHEL81E106K3A2H03B_DC0V_25degC_series.s2p,RHEL81E106K3A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0260545557071965,2.0260545557071965,0.0,0.0014008532924627475,False,6.233300260836491e-09,0.12502902189392312
RHEL81E106K3DBH03A_DC0V_25degC_series.s2p,RHEL81E106K3DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0260545557071965,2.0260545557071965,0.0,0.0014008532924627475,False,6.233300260836491e-09,0.12502902189392312
RHEL81E106K3K1H03B_DC0V_25degC_series.s2p,RHEL81E106K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0292466687094466,2.0292466687094466,0.0,0.0014009113327460541,False,6.243025985114931e-09,0.12502360801551143
RHEL81E106K3M1H03A_DC0V_25degC_series.s2p,RHEL81E106K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.0292466687094466,2.0292466687094466,0.0,0.0014009113327460541,False,6.243025985114931e-09,0.12502360801551143
RHEL81E226MWK1H03B_DC0V_25degC_series.s2p,RHEL81E226MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.1571541802948795,1.1571541802948795,0.0,0.0027912442311935804,False,4.08184142506272e-09,0.08126750986528453
RHEL81E226MWM1H03A_DC0V_25degC_series.s2p,RHEL81E226MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,1.1571541802948795,1.1571541802948795,0.0,0.0027912442311935804,False,4.08184142506272e-09,0.08126750986528453
RHEL81H106MWK1H03B_DC0V_25degC_series.s2p,RHEL81H106MWK1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.1082470750501523,2.1082470750501523,0.0,0.0012978428843363166,False,6.503940341664786e-09,0.13013115512039006
RHEL81H106MWM1H03A_DC0V_25degC_series.s2p,RHEL81H106MWM1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.1082470750501523,2.1082470750501523,0.0,0.0012978428843363166,False,6.503940341664786e-09,0.13013115512039006
RHEL81H335K3A2H03B_DC0V_25degC_series.s2p,RHEL81H335K3A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3623469356855624,2.3623469356855624,0.0,0.006343411169392685,False,9.566207379651108e-09,0.19255424655284856
RHEL81H335K3DBH03A_DC0V_25degC_series.s2p,RHEL81H335K3DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3623469356855624,2.3623469356855624,0.0,0.006343411169392685,False,9.566207379651108e-09,0.19255424655284856
RHEL81H335K3K1H03B_DC0V_25degC_series.s2p,RHEL81H335K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3493107112362015,2.3493107112362015,0.0,0.0065754982543195185,False,9.655619893483382e-09,0.19412046244807596
RHEL81H335K3M1H03A_DC0V_25degC_series.s2p,RHEL81H335K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.3493107112362015,2.3493107112362015,0.0,0.0065754982543195185,False,9.655619893483382e-09,0.19412046244807596
RHEL81H475K3A2H03B_DC0V_25degC_series.s2p,RHEL81H475K3A2H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4248001037360987,2.4248001037360987,0.0,0.003286486263808623,False,8.614635399362475e-09,0.17328745603605658
RHEL81H475K3DBH03A_DC0V_25degC_series.s2p,RHEL81H475K3DBH03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4248001037360987,2.4248001037360987,0.0,0.003286486263808623,False,8.614635399362475e-09,0.17328745603605658
RHEL81H475K3K1H03B_DC0V_25degC_series.s2p,RHEL81H475K3K1H03B_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4241320010529543,2.4241320010529543,0.0,0.0032860482217578185,False,8.624400175041233e-09,0.17328280845422744
RHEL81H475K3M1H03A_DC0V_25degC_series.s2p,RHEL81H475K3M1H03A_DC0V_25degC_series.s2p,S21,block,80,3,0.001,13,0.02,50.0,2.4241320010529543,2.4241320010529543,0.0,0.0032860482217578185,False,8.624400175041233e-09,0.17328280845422744
